"STATISTIC","STATISTIC Label","TLIST(A1)","Year","C03137V03789","Type of Cattle","C02196V04140","Region and County","UNIT","VALUE"
"AAA10","Number of Cattle in June","2020","2020","09","Cattle male: 1-2 years","IE052","South-East","000 Head","118.1"
"AAA10","Number of Cattle in June","2020","2020","09","Cattle male: 1-2 years","IE05201","Carlow","000 Head","13.8"
"AAA10","Number of Cattle in June","2020","2020","09","Cattle male: 1-2 years","IE05207","Kilkenny","000 Head","46.5"
"AAA10","Number of Cattle in June","2020","2020","09","Cattle male: 1-2 years","IE05214","Wexford","000 Head","32.1"
"AAA10","Number of Cattle in June","2020","2020","09","Cattle male: 1-2 years","IE05225","Waterford","000 Head","25.6"
"AAA10","Number of Cattle in June","2020","2020","09","Cattle male: 1-2 years","IE053","South-West","000 Head","120.9"
"AAA10","Number of Cattle in June","2020","2020","09","Cattle male: 1-2 years","IE05316","Cork","000 Head","97.5"
"AAA10","Number of Cattle in June","2020","2020","09","Cattle male: 1-2 years","IE05319","Kerry","000 Head","23.4"
"AAA10","Number of Cattle in June","2020","2020","09","Cattle male: 1-2 years","IE06","Eastern and Midland","000 Head","192.7"
"AAA10","Number of Cattle in June","2020","2020","09","Cattle male: 1-2 years","IE061","Dublin","000 Head","2.7"
"AAA10","Number of Cattle in June","2020","2020","09","Cattle male: 1-2 years","IE06106","Dublin and Mid-East","000 Head","83.1"
"AAA10","Number of Cattle in June","2020","2020","09","Cattle male: 1-2 years","IE06206","Kildare","000 Head","20.7"
"AAA10","Number of Cattle in June","2020","2020","09","Cattle male: 1-2 years","IE06210","Louth","000 Head","9.1"
"AAA10","Number of Cattle in June","2020","2020","09","Cattle male: 1-2 years","IE06211","Meath","000 Head","38.6"
"AAA10","Number of Cattle in June","2020","2020","09","Cattle male: 1-2 years","IE06215","Wicklow","000 Head","12.1"
"AAA10","Number of Cattle in June","2020","2020","09","Cattle male: 1-2 years","IE063","Midland","000 Head","109.6"
"AAA10","Number of Cattle in June","2020","2020","09","Cattle male: 1-2 years","IE06308","Laois","000 Head","36.1"
"AAA10","Number of Cattle in June","2020","2020","09","Cattle male: 1-2 years","IE06309","Longford","000 Head","13.8"
"AAA10","Number of Cattle in June","2020","2020","09","Cattle male: 1-2 years","IE06312","Offaly","000 Head","34.1"
"AAA10","Number of Cattle in June","2020","2020","09","Cattle male: 1-2 years","IE06313","Westmeath","000 Head","25.6"
"AAA10","Number of Cattle in June","2020","2020","10","Cattle female: 1-2 years","-","State","000 Head","1005.9"
"AAA10","Number of Cattle in June","2020","2020","10","Cattle female: 1-2 years","IE04","Northern and Western","000 Head","242.2"
"AAA10","Number of Cattle in June","2020","2020","10","Cattle female: 1-2 years","IE041","Border","000 Head","112.3"
"AAA10","Number of Cattle in June","2020","2020","10","Cattle female: 1-2 years","IE04128","Leitrim","000 Head","7.5"
"AAA10","Number of Cattle in June","2020","2020","10","Cattle female: 1-2 years","IE04131","Sligo","000 Head","15.4"
"AAA10","Number of Cattle in June","2020","2020","10","Cattle female: 1-2 years","IE04132","Cavan","000 Head","33.3"
"AAA10","Number of Cattle in June","2020","2020","10","Cattle female: 1-2 years","IE04133","Donegal","000 Head","24.6"
"AAA10","Number of Cattle in June","2020","2020","10","Cattle female: 1-2 years","IE04134","Monaghan","000 Head","31.5"
"AAA10","Number of Cattle in June","2020","2020","10","Cattle female: 1-2 years","IE042","West","000 Head","129.9"
"AAA10","Number of Cattle in June","2020","2020","10","Cattle female: 1-2 years","IE04225","Galway","000 Head","61"
"AAA10","Number of Cattle in June","2020","2020","10","Cattle female: 1-2 years","IE04229","Mayo","000 Head","37.5"
"AAA10","Number of Cattle in June","2020","2020","10","Cattle female: 1-2 years","IE04230","Roscommon","000 Head","31.4"
"AAA10","Number of Cattle in June","2020","2020","10","Cattle female: 1-2 years","IE05","Southern","000 Head","525.4"
"AAA10","Number of Cattle in June","2020","2020","10","Cattle female: 1-2 years","IE051","Mid-West","000 Head","188.9"
"AAA10","Number of Cattle in June","2020","2020","10","Cattle female: 1-2 years","IE05116","Clare","000 Head","33.1"
"AAA10","Number of Cattle in June","2020","2020","10","Cattle female: 1-2 years","IE05118","Limerick","000 Head","60"
"AAA10","Number of Cattle in June","2020","2020","10","Cattle female: 1-2 years","IE05122","Tipperary","000 Head","95.8"
"AAA10","Number of Cattle in June","2020","2020","10","Cattle female: 1-2 years","IE052","South-East","000 Head","146.8"
"AAA10","Number of Cattle in June","2020","2020","10","Cattle female: 1-2 years","IE05201","Carlow","000 Head","15.5"
"AAA10","Number of Cattle in June","2020","2020","10","Cattle female: 1-2 years","IE05207","Kilkenny","000 Head","51"
"AAA10","Number of Cattle in June","2020","2020","10","Cattle female: 1-2 years","IE05214","Wexford","000 Head","43.2"
"AAA10","Number of Cattle in June","2020","2020","10","Cattle female: 1-2 years","IE05225","Waterford","000 Head","37.1"
"AAA10","Number of Cattle in June","2020","2020","10","Cattle female: 1-2 years","IE053","South-West","000 Head","189.7"
"AAA10","Number of Cattle in June","2020","2020","10","Cattle female: 1-2 years","IE05316","Cork","000 Head","146"
"AAA10","Number of Cattle in June","2020","2020","10","Cattle female: 1-2 years","IE05319","Kerry","000 Head","43.6"
"AAA10","Number of Cattle in June","2020","2020","10","Cattle female: 1-2 years","IE06","Eastern and Midland","000 Head","238.2"
"AAA10","Number of Cattle in June","2020","2020","10","Cattle female: 1-2 years","IE061","Dublin","000 Head","4.2"
"AAA10","Number of Cattle in June","2020","2020","10","Cattle female: 1-2 years","IE06106","Dublin and Mid-East","000 Head","104.3"
"AAA10","Number of Cattle in June","2020","2020","10","Cattle female: 1-2 years","IE06206","Kildare","000 Head","20.5"
"AAA10","Number of Cattle in June","2020","2020","10","Cattle female: 1-2 years","IE06210","Louth","000 Head","13.9"
"AAA10","Number of Cattle in June","2020","2020","10","Cattle female: 1-2 years","IE06211","Meath","000 Head","47.7"
"AAA10","Number of Cattle in June","2020","2020","10","Cattle female: 1-2 years","IE06215","Wicklow","000 Head","18"
"AAA10","Number of Cattle in June","2020","2020","10","Cattle female: 1-2 years","IE063","Midland","000 Head","133.9"
"AAA10","Number of Cattle in June","2020","2020","10","Cattle female: 1-2 years","IE06308","Laois","000 Head","37.2"
"AAA10","Number of Cattle in June","2020","2020","10","Cattle female: 1-2 years","IE06309","Longford","000 Head","16.9"
"AAA10","Number of Cattle in June","2020","2020","10","Cattle female: 1-2 years","IE06312","Offaly","000 Head","43.2"
"AAA10","Number of Cattle in June","2020","2020","10","Cattle female: 1-2 years","IE06313","Westmeath","000 Head","36.6"
"AAA10","Number of Cattle in June","2020","2020","11","Cattle: under 1 year","-","State","000 Head","2117.1"
"AAA10","Number of Cattle in June","2020","2020","11","Cattle: under 1 year","IE04","Northern and Western","000 Head","531.5"
"AAA10","Number of Cattle in June","2020","2020","11","Cattle: under 1 year","IE041","Border","000 Head","249.2"
"AAA10","Number of Cattle in June","2020","2020","11","Cattle: under 1 year","IE04128","Leitrim","000 Head","22.5"
"AAA10","Number of Cattle in June","2020","2020","11","Cattle: under 1 year","IE04131","Sligo","000 Head","35.2"
"AAA10","Number of Cattle in June","2020","2020","11","Cattle: under 1 year","IE04132","Cavan","000 Head","69.9"
"AAA10","Number of Cattle in June","2020","2020","11","Cattle: under 1 year","IE04133","Donegal","000 Head","59.1"
"AAA10","Number of Cattle in June","2020","2020","11","Cattle: under 1 year","IE04134","Monaghan","000 Head","62.5"
"AAA10","Number of Cattle in June","2020","2020","11","Cattle: under 1 year","IE042","West","000 Head","282.4"
"AAA10","Number of Cattle in June","2020","2020","11","Cattle: under 1 year","IE04225","Galway","000 Head","134"
"AAA10","Number of Cattle in June","2020","2020","11","Cattle: under 1 year","IE04229","Mayo","000 Head","85.5"
"AAA10","Number of Cattle in June","2020","2020","11","Cattle: under 1 year","IE04230","Roscommon","000 Head","62.9"
"AAA10","Number of Cattle in June","2020","2020","11","Cattle: under 1 year","IE05","Southern","000 Head","1142.9"
"AAA10","Number of Cattle in June","2020","2020","11","Cattle: under 1 year","IE051","Mid-West","000 Head","427.3"
"AAA10","Number of Cattle in June","2020","2020","11","Cattle: under 1 year","IE05116","Clare","000 Head","91.6"
"AAA10","Number of Cattle in June","2020","2020","11","Cattle: under 1 year","IE05118","Limerick","000 Head","131.7"
"AAA10","Number of Cattle in June","2020","2020","11","Cattle: under 1 year","IE05122","Tipperary","000 Head","204"
"AAA10","Number of Cattle in June","2020","2020","11","Cattle: under 1 year","IE052","South-East","000 Head","301.2"
"AAA10","Number of Cattle in June","2020","2020","11","Cattle: under 1 year","IE05201","Carlow","000 Head","32.4"
"AAA10","Number of Cattle in June","2020","2020","11","Cattle: under 1 year","IE05207","Kilkenny","000 Head","108.6"
"AAA10","Number of Cattle in June","2020","2020","11","Cattle: under 1 year","IE05214","Wexford","000 Head","86.2"
"AAA10","Number of Cattle in June","2020","2020","11","Cattle: under 1 year","IE05225","Waterford","000 Head","73.9"
"AAA10","Number of Cattle in June","2020","2020","11","Cattle: under 1 year","IE053","South-West","000 Head","414.4"
"AAA10","Number of Cattle in June","2020","2020","11","Cattle: under 1 year","IE05316","Cork","000 Head","311.4"
"AAA10","Number of Cattle in June","2020","2020","11","Cattle: under 1 year","IE05319","Kerry","000 Head","103"
"AAA10","Number of Cattle in June","2020","2020","11","Cattle: under 1 year","IE06","Eastern and Midland","000 Head","442.6"
"AAA10","Number of Cattle in June","2020","2020","11","Cattle: under 1 year","IE061","Dublin","000 Head","6.1"
"AAA10","Number of Cattle in June","2020","2020","11","Cattle: under 1 year","IE06106","Dublin and Mid-East","000 Head","191.4"
"AAA10","Number of Cattle in June","2020","2020","11","Cattle: under 1 year","IE06206","Kildare","000 Head","36.6"
"AAA10","Number of Cattle in June","2020","2020","11","Cattle: under 1 year","IE06210","Louth","000 Head","24.3"
"AAA10","Number of Cattle in June","2020","2020","11","Cattle: under 1 year","IE06211","Meath","000 Head","84.2"
"AAA10","Number of Cattle in June","2020","2020","11","Cattle: under 1 year","IE06215","Wicklow","000 Head","40.2"
"AAA10","Number of Cattle in June","2020","2020","11","Cattle: under 1 year","IE063","Midland","000 Head","251.2"
"AAA10","Number of Cattle in June","2020","2020","11","Cattle: under 1 year","IE06308","Laois","000 Head","77"
"AAA10","Number of Cattle in June","2020","2020","11","Cattle: under 1 year","IE06309","Longford","000 Head","34.3"
"AAA10","Number of Cattle in June","2020","2020","11","Cattle: under 1 year","IE06312","Offaly","000 Head","75.7"
"AAA10","Number of Cattle in June","2020","2020","11","Cattle: under 1 year","IE06313","Westmeath","000 Head","64.2"
"AAA10","Number of Cattle in June","2020","2020","12","Cattle male: under 1 year","-","State","000 Head","1013.2"
"AAA10","Number of Cattle in June","2020","2020","12","Cattle male: under 1 year","IE04","Northern and Western","000 Head","262.7"
"AAA10","Number of Cattle in June","2020","2020","12","Cattle male: under 1 year","IE041","Border","000 Head","122.6"
"AAA10","Number of Cattle in June","2020","2020","12","Cattle male: under 1 year","IE04128","Leitrim","000 Head","10.9"
"AAA10","Number of Cattle in June","2020","2020","12","Cattle male: under 1 year","IE04131","Sligo","000 Head","16.9"
"AAA10","Number of Cattle in June","2020","2020","12","Cattle male: under 1 year","IE04132","Cavan","000 Head","33.3"
"AAA10","Number of Cattle in June","2020","2020","12","Cattle male: under 1 year","IE04133","Donegal","000 Head","30.9"
"AAA10","Number of Cattle in June","2020","2020","12","Cattle male: under 1 year","IE04134","Monaghan","000 Head","30.6"
"AAA10","Number of Cattle in June","2020","2020","12","Cattle male: under 1 year","IE042","West","000 Head","140.1"
"AAA10","Number of Cattle in June","2020","2020","12","Cattle male: under 1 year","IE04225","Galway","000 Head","66.4"
"AAA10","Number of Cattle in June","2020","2020","12","Cattle male: under 1 year","IE04229","Mayo","000 Head","42.1"
"AAA10","Number of Cattle in June","2020","2020","12","Cattle male: under 1 year","IE04230","Roscommon","000 Head","31.6"
"AAA10","Number of Cattle in June","2020","2020","12","Cattle male: under 1 year","IE05","Southern","000 Head","536"
"AAA10","Number of Cattle in June","2020","2020","12","Cattle male: under 1 year","IE051","Mid-West","000 Head","211.9"
"AAA10","Number of Cattle in June","2020","2020","12","Cattle male: under 1 year","IE05116","Clare","000 Head","45.9"
"AAA10","Number of Cattle in June","2020","2020","12","Cattle male: under 1 year","IE05118","Limerick","000 Head","64.5"
"AAA10","Number of Cattle in June","2020","2020","12","Cattle male: under 1 year","IE05122","Tipperary","000 Head","101.5"
"AAA10","Number of Cattle in June","2020","2020","12","Cattle male: under 1 year","IE052","South-East","000 Head","140.7"
"AAA10","Number of Cattle in June","2020","2020","12","Cattle male: under 1 year","IE05201","Carlow","000 Head","16.1"
"AAA10","Number of Cattle in June","2020","2020","12","Cattle male: under 1 year","IE05207","Kilkenny","000 Head","52.2"
"AAA10","Number of Cattle in June","2020","2020","12","Cattle male: under 1 year","IE05214","Wexford","000 Head","40"
"AAA10","Number of Cattle in June","2020","2020","12","Cattle male: under 1 year","IE05225","Waterford","000 Head","32.4"
"AAA10","Number of Cattle in June","2020","2020","12","Cattle male: under 1 year","IE053","South-West","000 Head","183.4"
"AAA10","Number of Cattle in June","2020","2020","12","Cattle male: under 1 year","IE05316","Cork","000 Head","137.8"
"AAA10","Number of Cattle in June","2020","2020","12","Cattle male: under 1 year","IE05319","Kerry","000 Head","45.6"
"AAA10","Number of Cattle in June","2020","2020","12","Cattle male: under 1 year","IE06","Eastern and Midland","000 Head","214.5"
"AAA10","Number of Cattle in June","2020","2020","12","Cattle male: under 1 year","IE061","Dublin","000 Head","2.8"
"AAA10","Number of Cattle in June","2020","2020","12","Cattle male: under 1 year","IE06106","Dublin and Mid-East","000 Head","89.8"
"AAA10","Number of Cattle in June","2020","2020","12","Cattle male: under 1 year","IE06206","Kildare","000 Head","17.6"
"AAA10","Number of Cattle in June","2020","2020","12","Cattle male: under 1 year","IE06210","Louth","000 Head","11"
"AAA10","Number of Cattle in June","2020","2020","12","Cattle male: under 1 year","IE06211","Meath","000 Head","39.4"
"AAA10","Number of Cattle in June","2020","2020","12","Cattle male: under 1 year","IE06215","Wicklow","000 Head","19"
"AAA10","Number of Cattle in June","2020","2020","12","Cattle male: under 1 year","IE063","Midland","000 Head","124.7"
"AAA10","Number of Cattle in June","2020","2020","12","Cattle male: under 1 year","IE06308","Laois","000 Head","39"
"AAA10","Number of Cattle in June","2020","2020","12","Cattle male: under 1 year","IE06309","Longford","000 Head","16.9"
